id,cycle,setting2,s1,s10,s11,s19,RUL
3,110,0.0008,518.67,1.3,47.59,100.0,96
3,111,0.6216,462.54,0.94,36.69,84.93,95
3,112,0.25,489.05,1.26,45.3,100.0,94
3,113,0.8401,449.44,1.02,41.65,100.0,93
3,114,0.84,445.0,1.02,42.18,100.0,92
3,115,0.0003,518.67,1.3,47.44,100.0,91
3,116,0.7015,491.19,1.08,44.42,100.0,90
3,117,0.8412,445.0,1.02,42.22,100.0,89
3,118,0.841,445.0,1.02,41.99,100.0,88
3,119,0.6217,462.54,0.94,36.63,84.93,87
3,120,0.84,445.0,1.02,41.98,100.0,86
3,121,0.84,449.44,1.02,41.87,100.0,85
3,122,0.0,518.67,1.3,47.46,100.0,84
3,123,0.8408,449.44,1.02,41.84,100.0,83
3,124,0.84,449.44,1.03,41.92,100.0,82
3,125,0.7,491.19,1.08,44.44,100.0,81
3,126,0.84,449.44,1.02,42.07,100.0,80
3,127,0.6215,462.54,0.94,36.78,84.93,79
3,128,0.6215,462.54,0.94,36.78,84.93,78
3,129,0.25,489.05,1.26,45.5,100.0,77
3,130,0.7,491.19,1.08,44.39,100.0,76
3,131,0.8409,449.44,1.02,41.96,100.0,75
3,132,0.7005,491.19,1.08,44.36,100.0,74
3,133,0.7008,491.19,1.08,44.46,100.0,73
3,134,0.7011,491.19,1.07,44.35,100.0,72
3,135,0.84,445.0,1.02,42.05,100.0,71
3,136,0.8407,449.44,1.02,41.93,100.0,70
3,137,0.25,489.05,1.26,45.29,100.0,69
3,138,0.62,462.54,0.94,36.74,84.93,68
3,139,0.84,445.0,1.02,42.2,100.0,67
3,140,0.84,445.0,1.02,41.96,100.0,66
3,141,0.7,491.19,1.08,44.38,100.0,65
3,142,0.7017,491.19,1.08,44.25,100.0,64
3,143,0.6215,462.54,0.94,36.69,84.93,63
3,144,0.2519,489.05,1.26,45.45,100.0,62
3,145,0.2504,489.05,1.26,45.35,100.0,61
3,146,0.0,518.67,1.3,47.66,100.0,60
3,147,0.84,445.0,1.02,41.98,100.0,59
3,148,0.62,462.54,0.94,36.85,84.93,58
3,149,0.7,491.19,1.08,44.47,100.0,57
3,150,0.0,518.67,1.3,47.78,100.0,56
3,151,0.8406,445.0,1.02,42.24,100.0,55
3,152,0.62,462.54,0.94,36.75,84.93,54
3,153,0.7019,491.19,1.08,44.35,100.0,53
3,154,0.0002,518.67,1.3,47.67,100.0,52
3,155,0.62,462.54,0.94,36.87,84.93,51
3,156,0.622,462.54,0.94,36.89,84.93,50
3,157,0.8416,449.44,1.02,41.99,100.0,49
3,158,0.84,445.0,1.02,42.21,100.0,48
3,159,0.84,449.44,1.02,42.07,100.0,47
3,160,0.0,518.67,1.3,47.71,100.0,46
3,161,0.0,518.67,1.3,47.68,100.0,45
3,162,0.84,445.0,1.02,42.33,100.0,44
3,163,0.8403,449.44,1.02,41.84,100.0,43
3,164,0.6212,462.54,0.94,36.95,84.93,42
3,165,0.84,445.0,1.02,42.19,100.0,41
3,166,0.2518,489.05,1.26,45.6,100.0,40
3,167,0.8405,445.0,1.02,42.29,100.0,39
3,168,0.7,491.19,1.08,44.5,100.0,38
3,169,0.84,449.44,1.02,42.41,100.0,37
3,170,0.6201,462.54,0.94,36.93,84.93,36
3,171,0.0002,518.67,1.3,47.68,100.0,35
3,172,0.84,449.44,1.02,42.24,100.0,34
3,173,0.84,445.0,1.02,42.22,100.0,33
3,174,0.0,518.67,1.3,47.69,100.0,32
3,175,0.62,462.54,0.94,36.84,84.93,31
3,176,0.84,445.0,1.02,42.24,100.0,30
3,177,0.84,449.44,1.02,41.93,100.0,29
3,178,0.84,449.44,1.02,42.25,100.0,28
3,179,0.6208,462.54,0.94,36.98,84.93,27
3,180,0.0013,518.67,1.3,47.87,100.0,26
3,181,0.8403,445.0,1.02,42.24,100.0,25
3,182,0.0,518.67,1.3,47.8,100.0,24
3,183,0.7,491.19,1.07,44.7,100.0,23
3,184,0.7008,491.19,1.08,44.6,100.0,22
3,185,0.7,491.19,1.07,44.62,100.0,21
3,186,0.2506,489.05,1.26,45.88,100.0,20
3,187,0.8419,449.44,1.02,42.34,100.0,19
3,188,0.84,449.44,1.02,42.0,100.0,18
3,189,0.8403,449.44,1.02,42.21,100.0,17
3,190,0.7005,491.19,1.08,44.93,100.0,16
3,191,0.7013,491.19,1.08,44.81,100.0,15
3,192,0.7,491.19,1.07,45.07,100.0,14
3,193,0.2512,489.05,1.26,45.81,100.0,13
3,194,0.7,491.19,1.07,44.94,100.0,12
3,195,0.62,462.54,0.94,37.21,84.93,11
3,196,0.7,491.19,1.07,44.96,100.0,10
3,197,0.8418,449.44,1.02,42.36,100.0,9
3,198,0.0012,518.67,1.3,48.23,100.0,8
3,199,0.0,518.67,1.3,48.11,100.0,7
3,200,0.84,445.0,1.02,42.7,100.0,6
3,201,0.2516,489.05,1.26,46.12,100.0,5
3,202,0.84,449.44,1.02,42.43,100.0,4
3,203,0.6202,462.54,0.94,37.02,84.93,3
3,204,0.0,518.67,1.3,47.92,100.0,2
3,205,0.7,491.19,1.07,44.91,100.0,1
3,206,0.84,445.0,1.02,42.85,100.0,0
4,1,0.8413,445.0,1.02,42.02,100.0,234
4,2,0.0011,518.67,1.3,47.25,100.0,233
4,3,0.7,491.19,1.08,44.32,100.0,232
4,4,0.84,445.0,1.02,41.95,100.0,231
4,5,0.84,445.0,1.02,42.09,100.0,230
4,6,0.701,491.19,1.08,44.43,100.0,229
4,7,0.0008,518.67,1.3,47.47,100.0,228
4,8,0.84,445.0,1.02,42.03,100.0,227
4,9,0.0001,518.67,1.3,47.44,100.0,226
4,10,0.0,518.67,1.3,47.37,100.0,225
4,11,0.7,491.19,1.08,44.46,100.0,224
4,12,0.84,445.0,1.02,41.99,100.0,223
4,13,0.84,445.0,1.02,41.9,100.0,222
4,14,0.84,445.0,1.02,42.02,100.0,221
4,15,0.84,445.0,1.02,42.02,100.0,220
4,16,0.25,489.05,1.26,45.37,100.0,219
4,17,0.8415,445.0,1.02,42.14,100.0,218
4,18,0.8415,445.0,1.02,41.88,100.0,217
4,19,0.8402,445.0,1.02,42.05,100.0,216
4,20,0.84,445.0,1.02,42.06,100.0,215
4,21,0.62,462.54,0.94,36.89,84.93,214
4,22,0.25,489.05,1.26,45.42,100.0,213
4,23,0.25,489.05,1.26,45.35,100.0,212
4,24,0.0002,518.67,1.3,47.43,100.0,211
4,25,0.7,491.19,1.08,44.42,100.0,210
4,26,0.7019,491.19,1.08,44.29,100.0,209
4,27,0.0006,518.67,1.3,47.76,100.0,208
4,28,0.7,491.19,1.08,44.24,100.0,207
4,29,0.8401,445.0,1.02,42.06,100.0,206
4,30,0.84,449.44,1.02,41.93,100.0,205
4,31,0.25,489.05,1.26,45.31,100.0,204
4,32,0.84,449.44,1.02,41.88,100.0,203
4,33,0.62,462.54,0.94,36.54,84.93,202
4,34,0.0,518.67,1.3,47.42,100.0,201
4,35,0.2517,489.05,1.26,45.34,100.0,200
4,36,0.8408,449.44,1.02,41.83,100.0,199
4,37,0.84,445.0,1.02,42.05,100.0,198
4,38,0.0,518.67,1.3,47.31,100.0,197
4,39,0.0007,518.67,1.3,47.39,100.0,196
4,40,0.25,489.05,1.26,45.5,100.0,195
4,41,0.8403,449.44,1.02,41.73,100.0,194
4,42,0.7,491.19,1.08,44.44,100.0,193
4,43,0.62,462.54,0.94,36.68,84.93,192
4,44,0.7019,491.19,1.08,44.31,100.0,191
4,45,0.7,491.19,1.08,44.33,100.0,190
4,46,0.8413,445.0,1.02,41.98,100.0,189
4,47,0.0,518.67,1.3,47.31,100.0,188
4,48,0.84,445.0,1.02,42.23,100.0,187
4,49,0.0014,518.67,1.3,47.5,100.0,186
4,50,0.84,445.0,1.02,42.01,100.0,185
4,51,0.84,449.44,1.02,41.92,100.0,184
4,52,0.8407,445.0,1.02,42.16,100.0,183
4,53,0.7,491.19,1.08,44.35,100.0,182
4,54,0.6219,462.54,0.94,36.62,84.93,181
4,55,0.62,462.54,0.94,36.63,84.93,180
4,56,0.25,489.05,1.26,45.47,100.0,179
4,57,0.84,449.44,1.02,41.85,100.0,178
4,58,0.8401,449.44,1.02,42.0,100.0,177
4,59,0.7,491.19,1.07,44.36,100.0,176
4,60,0.7,491.19,1.08,44.46,100.0,175
4,61,0.0015,518.67,1.3,47.38,100.0,174
4,62,0.62,462.54,0.94,36.63,84.93,173
4,63,0.84,445.0,1.02,42.17,100.0,172
4,64,0.0,518.67,1.3,47.65,100.0,171
4,65,0.25,489.05,1.26,45.32,100.0,170
4,66,0.7,491.19,1.08,44.26,100.0,169
4,67,0.84,449.44,1.02,41.77,100.0,168
4,68,0.84,445.0,1.02,41.97,100.0,167
4,69,0.2515,489.05,1.26,45.27,100.0,166
4,70,0.84,445.0,1.02,42.09,100.0,165
4,71,0.84,449.44,1.02,41.56,100.0,164
4,72,0.2508,489.05,1.26,45.27,100.0,163
4,73,0.2512,489.05,1.26,45.57,100.0,162
4,74,0.0,518.67,1.3,47.58,100.0,161
4,75,0.62,462.54,0.94,36.62,84.93,160
4,76,0.62,462.54,0.94,36.79,84.93,159
4,77,0.7002,491.19,1.08,44.08,100.0,158
4,78,0.84,445.0,1.02,42.1,100.0,157
4,79,0.8405,445.0,1.02,42.04,100.0,156
4,80,0.7001,491.19,1.08,44.35,100.0,155
4,81,0.6214,462.54,0.94,36.61,84.93,154
4,82,0.7,491.19,1.08,44.4,100.0,153
4,83,0.2518,489.05,1.26,45.45,100.0,152
4,84,0.0003,518.67,1.3,47.47,100.0,151
4,85,0.8407,445.0,1.02,42.17,100.0,150
4,86,0.6203,462.54,0.94,36.74,84.93,149
4,87,0.62,462.54,0.94,36.51,84.93,148
4,88,0.84,449.44,1.02,41.85,100.0,147
4,89,0.2505,489.05,1.26,45.4,100.0,146
4,90,0.0,518.67,1.3,47.47,100.0,145
4,91,0.2506,489.05,1.26,45.46,100.0,144
4,92,0.84,445.0,1.02,42.04,100.0,143
4,93,0.84,445.0,1.02,42.02,100.0,142
4,94,0.25,489.05,1.26,45.44,100.0,141
4,95,0.84,445.0,1.02,41.99,100.0,140
4,96,0.8413,445.0,1.02,42.09,100.0,139
4,97,0.7002,491.19,1.08,44.26,100.0,138
4,98,0.84,445.0,1.02,42.14,100.0,137
4,99,0.84,449.44,1.02,42.01,100.0,136
4,100,0.8408,449.44,1.02,41.77,100.0,135
4,101,0.8418,445.0,1.02,42.02,100.0,134
4,102,0.0017,518.67,1.3,47.58,100.0,133
4,103,0.2516,489.05,1.26,45.24,100.0,132
4,104,0.0,518.67,1.3,47.53,100.0,131
4,105,0.6212,462.54,0.94,36.71,84.93,130
4,106,0.7,491.19,1.08,44.21,100.0,129
4,107,0.8414,445.0,1.02,42.13,100.0,128
4,108,0.62,462.54,0.94,36.86,84.93,127
4,109,0.84,445.0,1.02,42.16,100.0,126
4,110,0.8417,445.0,1.02,42.25,100.0,125
4,111,0.6202,462.54,0.94,36.7,84.93,124
4,112,0.8414,449.44,1.02,41.78,100.0,123
4,113,0.84,449.44,1.02,41.94,100.0,122
4,114,0.8402,449.44,1.02,42.05,100.0,121
4,115,0.7007,491.19,1.08,44.48,100.0,120
4,116,0.7011,491.19,1.08,44.49,100.0,119
4,117,0.84,449.44,1.02,42.05,100.0,118
4,118,0.0007,518.67,1.3,47.59,100.0,117
4,119,0.0009,518.67,1.3,47.56,100.0,116
4,120,0.84,445.0,1.02,42.08,100.0,115
4,121,0.84,449.44,1.02,41.87,100.0,114
4,122,0.84,445.0,1.02,42.23,100.0,113
4,123,0.84,445.0,1.02,42.16,100.0,112
4,124,0.6207,462.54,0.94,36.69,84.93,111
4,125,0.0,518.67,1.3,47.49,100.0,110
4,126,0.84,449.44,1.02,42.13,100.0,109
4,127,0.62,462.54,0.94,36.89,84.93,108
4,128,0.7017,491.19,1.08,44.4,100.0,107
4,129,0.84,445.0,1.02,42.04,100.0,106
4,130,0.8418,449.44,1.02,41.99,100.0,105
4,131,0.841,449.44,1.02,42.05,100.0,104
4,132,0.6214,462.54,0.94,36.82,84.93,103
4,133,0.84,449.44,1.02,41.96,100.0,102
4,134,0.0,518.67,1.3,47.65,100.0,101
4,135,0.2508,489.05,1.26,45.56,100.0,100
4,136,0.7011,491.19,1.07,44.25,100.0,99
4,137,0.8419,445.0,1.02,42.14,100.0,98
4,138,0.7,491.19,1.08,44.45,100.0,97
4,139,0.2505,489.05,1.26,45.38,100.0,96
4,140,0.8416,445.0,1.02,42.1,100.0,95
4,141,0.8403,445.0,1.02,42.11,100.0,94
4,142,0.8408,445.0,1.02,42.19,100.0,93
4,143,0.84,445.0,1.02,41.97,100.0,92
4,144,0.0,518.67,1.3,47.48,100.0,91
4,145,0.84,449.44,1.02,42.1,100.0,90
4,146,0.62,462.54,0.94,36.7,84.93,89
4,147,0.7003,491.19,1.08,44.42,100.0,88
4,148,0.0017,518.67,1.3,47.62,100.0,87
4,149,0.62,462.54,0.94,36.86,84.93,86
4,150,0.84,445.0,1.02,42.23,100.0,85
4,151,0.62,462.54,0.94,36.74,84.93,84
4,152,0.84,445.0,1.02,41.99,100.0,83
4,153,0.84,445.0,1.02,42.42,100.0,82
4,154,0.7,491.19,1.08,44.64,100.0,81
4,155,0.7014,491.19,1.08,44.4,100.0,80
4,156,0.2506,489.05,1.26,45.42,100.0,79
4,157,0.2517,489.05,1.26,45.36,100.0,78
4,158,0.8401,445.0,1.02,42.11,100.0,77
4,159,0.2508,489.05,1.26,45.56,100.0,76
4,160,0.84,449.44,1.02,42.05,100.0,75
4,161,0.84,449.44,1.02,42.06,100.0,74
4,162,0.62,462.54,0.94,37.07,84.93,73
4,163,0.8416,449.44,1.02,42.14,100.0,72
4,164,0.8418,449.44,1.02,42.12,100.0,71
4,165,0.8412,445.0,1.02,42.09,100.0,70
4,166,0.8411,449.44,1.02,42.05,100.0,69
4,167,0.6208,462.54,0.94,36.91,84.93,68
4,168,0.2502,489.05,1.26,45.46,100.0,67
4,169,0.84,449.44,1.02,41.98,100.0,66
4,170,0.84,445.0,1.02,42.35,100.0,65
4,171,0.7016,491.19,1.07,44.53,100.0,64
4,172,0.84,445.0,1.02,42.15,100.0,63
4,173,0.7011,491.19,1.08,44.49,100.0,62
4,174,0.84,445.0,1.02,42.25,100.0,61
4,175,0.8414,445.0,1.02,42.05,100.0,60
4,176,0.84,445.0,1.03,42.39,100.0,59
4,177,0.8407,449.44,1.02,41.97,100.0,58
4,178,0.7017,491.19,1.08,44.62,100.0,57
4,179,0.7002,491.19,1.08,44.57,100.0,56
4,180,0.8408,445.0,1.02,42.32,100.0,55
4,181,0.84,445.0,1.02,42.36,100.0,54
4,182,0.0,518.67,1.3,47.86,100.0,53
4,183,0.8401,449.44,1.02,42.16,100.0,52
4,184,0.6209,462.54,0.94,37.06,84.93,51
4,185,0.8418,449.44,1.02,42.08,100.0,50
4,186,0.84,449.44,1.02,41.95,100.0,49
4,187,0.25,489.05,1.26,45.79,100.0,48
4,188,0.25,489.05,1.26,45.61,100.0,47
4,189,0.7,491.19,1.08,44.66,100.0,46
4,190,0.25,489.05,1.26,45.63,100.0,45
4,191,0.001,518.67,1.3,47.87,100.0,44
4,192,0.841,445.0,1.02,42.26,100.0,43
4,193,0.84,449.44,1.02,42.24,100.0,42
4,194,0.7,491.19,1.07,44.72,100.0,41
4,195,0.0,518.67,1.3,47.66,100.0,40
4,196,0.7,491.19,1.07,44.7,100.0,39
4,197,0.84,449.44,1.02,42.13,100.0,38
4,198,0.2507,489.05,1.26,45.76,100.0,37
4,199,0.84,445.0,1.02,42.53,100.0,36
4,200,0.0001,518.67,1.3,47.79,100.0,35
4,201,0.8416,445.0,1.02,42.38,100.0,34
4,202,0.2507,489.05,1.26,45.79,100.0,33
4,203,0.84,449.44,1.02,42.3,100.0,32
4,204,0.62,462.54,0.94,36.85,84.93,31
4,205,0.62,462.54,0.94,36.85,84.93,30
4,206,0.7,491.19,1.08,44.7,100.0,29
4,207,0.0,518.67,1.3,47.87,100.0,28
4,208,0.7008,491.19,1.07,44.74,100.0,27
4,209,0.0007,518.67,1.3,47.86,100.0,26
4,210,0.84,445.0,1.03,42.48,100.0,25
4,211,0.6212,462.54,0.94,37.26,84.93,24
4,212,0.8401,449.44,1.02,42.29,100.0,23
4,213,0.0019,518.67,1.3,47.75,100.0,22
4,214,0.25,489.05,1.26,45.76,100.0,21
4,215,0.0,518.67,1.3,47.91,100.0,20
4,216,0.7,491.19,1.07,45.01,100.0,19
4,217,0.8404,445.0,1.02,42.48,100.0,18
4,218,0.0,518.67,1.3,48.02,100.0,17
4,219,0.0005,518.67,1.3,48.02,100.0,16
4,220,0.8419,445.0,1.02,42.56,100.0,15
4,221,0.84,445.0,1.03,42.51,100.0,14
4,222,0.6202,462.54,0.94,37.29,84.93,13
4,223,0.8402,449.44,1.02,42.23,100.0,12
4,224,0.62,462.54,0.94,37.04,84.93,11
4,225,0.6201,462.54,0.94,37.09,84.93,10
4,226,0.0014,518.67,1.3,48.04,100.0,9
4,227,0.62,462.54,0.94,37.05,84.93,8
4,228,0.62,462.54,0.94,37.13,84.93,7
4,229,0.0006,518.67,1.3,48.09,100.0,6
4,230,0.6217,462.54,0.94,37.21,84.93,5
4,231,0.0004,518.67,1.3,48.14,100.0,4
4,232,0.2502,489.05,1.26,46.07,100.0,3
4,233,0.25,489.05,1.26,45.97,100.0,2
4,234,0.25,489.05,1.26,46.15,100.0,1
4,235,0.0007,518.67,1.3,48.25,100.0,0
5,1,0.84,449.44,1.02,41.74,100.0,153
5,2,0.841,449.44,1.02,41.74,100.0,152
5,3,0.84,449.44,1.02,41.68,100.0,151
5,4,0.7012,491.19,1.08,44.23,100.0,150
5,5,0.2517,489.05,1.26,45.05,100.0,149
5,6,0.8415,445.0,1.02,42.0,100.0,148
5,7,0.84,445.0,1.02,42.05,100.0,147
5,8,0.7014,491.19,1.08,44.22,100.0,146
5,9,0.8413,445.0,1.02,41.79,100.0,145
5,10,0.6205,462.54,0.94,36.64,84.93,144
5,11,0.25,489.05,1.26,45.31,100.0,143
5,12,0.62,462.54,0.94,36.54,84.93,142
5,13,0.0,518.67,1.3,47.35,100.0,141
5,14,0.8413,445.0,1.02,41.99,100.0,140
5,15,0.0009,518.67,1.3,47.41,100.0,139
5,16,0.25,489.05,1.26,45.21,100.0,138
5,17,0.6217,462.54,0.94,36.56,84.93,137
5,18,0.0,518.67,1.3,47.18,100.0,136
5,19,0.7,491.19,1.08,44.34,100.0,135
5,20,0.8411,449.44,1.02,41.7,100.0,134
5,21,0.0,518.67,1.3,47.23,100.0,133
5,22,0.8409,449.44,1.02,41.91,100.0,132
5,23,0.0,518.67,1.3,47.29,100.0,131
5,24,0.7,491.19,1.08,44.31,100.0,130
5,25,0.2519,489.05,1.26,45.37,100.0,129
5,26,0.25,489.05,1.26,45.14,100.0,128
5,27,0.84,449.44,1.02,41.8,100.0,127
5,28,0.25,489.05,1.26,45.25,100.0,126
5,29,0.8417,445.0,1.02,41.87,100.0,125
5,30,0.62,462.54,0.94,36.71,84.93,124
5,31,0.251,489.05,1.26,45.14,100.0,123
5,32,0.6209,462.54,0.94,36.53,84.93,122
5,33,0.8406,445.0,1.02,41.94,100.0,121
5,34,0.84,445.0,1.02,41.81,100.0,120
5,35,0.84,445.0,1.02,41.95,100.0,119
5,36,0.25,489.05,1.26,45.2,100.0,118
5,37,0.62,462.54,0.94,36.6,84.93,117
5,38,0.62,462.54,0.94,36.63,84.93,116
5,39,0.62,462.54,0.94,36.6,84.93,115
5,40,0.8407,445.0,1.02,41.89,100.0,114
5,41,0.2517,489.05,1.26,45.12,100.0,113
5,42,0.7006,491.19,1.08,44.08,100.0,112
5,43,0.84,445.0,1.02,41.99,100.0,111
5,44,0.7,491.19,1.08,43.93,100.0,110
5,45,0.25,489.05,1.26,45.28,100.0,109
5,46,0.25,489.05,1.26,45.24,100.0,108
5,47,0.8414,445.0,1.02,42.01,100.0,107
5,48,0.84,445.0,1.02,42.05,100.0,106
5,49,0.62,462.54,0.94,36.66,84.93,105
5,50,0.8406,449.44,1.03,41.75,100.0,104
5,51,0.6205,462.54,0.94,36.57,84.93,103
5,52,0.62,462.54,0.94,36.42,84.93,102
5,53,0.84,449.44,1.02,41.64,100.0,101
5,54,0.84,445.0,1.02,41.89,100.0,100
5,55,0.84,445.0,1.02,41.87,100.0,99
5,56,0.621,462.54,0.94,36.7,84.93,98
5,57,0.6215,462.54,0.94,36.53,84.93,97
5,58,0.8409,449.44,1.02,41.79,100.0,96
5,59,0.8416,445.0,1.02,41.96,100.0,95
5,60,0.7005,491.19,1.08,44.37,100.0,94
5,61,0.2517,489.05,1.26,45.32,100.0,93
5,62,0.8409,445.0,1.02,41.97,100.0,92
5,63,0.7,491.19,1.08,44.35,100.0,91
5,64,0.6206,462.54,0.94,36.7,84.93,90
5,65,0.25,489.05,1.26,45.54,100.0,89
5,66,0.0011,518.67,1.3,47.37,100.0,88
5,67,0.2508,489.05,1.26,45.08,100.0,87
5,68,0.6213,462.54,0.94,36.66,84.93,86
5,69,0.62,462.54,0.94,36.79,84.93,85
5,70,0.84,449.44,1.02,41.87,100.0,84
5,71,0.0014,518.67,1.3,47.36,100.0,83
5,72,0.2516,489.05,1.26,45.37,100.0,82
5,73,0.8412,445.0,1.02,41.94,100.0,81
5,74,0.25,489.05,1.26,45.26,100.0,80
5,75,0.0018,518.67,1.3,47.5,100.0,79
5,76,0.7,491.19,1.08,44.3,100.0,78
5,77,0.2502,489.05,1.26,45.17,100.0,77
5,78,0.7002,491.19,1.08,44.29,100.0,76
5,79,0.0018,518.67,1.3,47.4,100.0,75
5,80,0.84,449.44,1.02,41.87,100.0,74
5,81,0.8403,445.0,1.02,41.96,100.0,73
5,82,0.62,462.54,0.94,36.7,84.93,72
5,83,0.6208,462.54,0.94,36.66,84.93,71
5,84,0.251,489.05,1.26,45.47,100.0,70
5,85,0.8418,449.44,1.02,41.96,100.0,69
5,86,0.0003,518.67,1.3,47.48,100.0,68
5,87,0.701,491.19,1.08,44.45,100.0,67
5,88,0.84,449.44,1.02,41.82,100.0,66
5,89,0.25,489.05,1.26,45.48,100.0,65
5,90,0.6215,462.54,0.94,36.59,84.93,64
5,91,0.84,449.44,1.02,41.99,100.0,63
5,92,0.0009,518.67,1.3,47.47,100.0,62
5,93,0.6216,462.54,0.94,36.68,84.93,61
5,94,0.8403,449.44,1.02,41.83,100.0,60
5,95,0.2515,489.05,1.26,45.31,100.0,59
5,96,0.7001,491.19,1.08,44.31,100.0,58
5,97,0.8402,445.0,1.02,42.0,100.0,57
5,98,0.84,445.0,1.02,42.24,100.0,56
5,99,0.8417,449.44,1.02,42.23,100.0,55
5,100,0.6212,462.54,0.94,36.84,84.93,54
5,101,0.84,449.44,1.02,41.68,100.0,53
5,102,0.841,449.44,1.02,41.92,100.0,52
5,103,0.84,445.0,1.02,41.94,100.0,51
5,104,0.0003,518.67,1.3,47.52,100.0,50
5,105,0.7,491.19,1.08,44.29,100.0,49
5,106,0.84,445.0,1.02,42.15,100.0,48
5,107,0.842,445.0,1.02,42.12,100.0,47
5,108,0.0006,518.67,1.3,47.36,100.0,46
5,109,0.8418,449.44,1.02,41.88,100.0,45
5,110,0.84,449.44,1.02,41.91,100.0,44
5,111,0.8402,449.44,1.02,41.94,100.0,43
5,112,0.8413,445.0,1.02,42.28,100.0,42
5,113,0.8407,449.44,1.02,41.86,100.0,41
5,114,0.7,491.19,1.07,44.5,100.0,40
5,115,0.7006,491.19,1.08,44.4,100.0,39
5,116,0.62,462.54,0.94,36.73,84.93,38
5,117,0.2502,489.05,1.26,45.49,100.0,37
5,118,0.7012,491.19,1.08,44.36,100.0,36
5,119,0.6206,462.54,0.94,36.99,84.93,35
5,120,0.25,489.05,1.26,45.47,100.0,34
5,121,0.7008,491.19,1.08,44.54,100.0,33
5,122,0.7006,491.19,1.08,44.51,100.0,32
5,123,0.8419,445.0,1.02,42.09,100.0,31
5,124,0.8405,449.44,1.02,42.18,100.0,30
5,125,0.8413,445.0,1.02,42.19,100.0,29
5,126,0.62,462.54,0.94,36.95,84.93,28
5,127,0.84,449.44,1.02,41.91,100.0,27
5,128,0.2502,489.05,1.26,45.77,100.0,26
5,129,0.0011,518.67,1.3,47.73,100.0,25
5,130,0.84,449.44,1.02,42.22,100.0,24
5,131,0.0,518.67,1.3,47.72,100.0,23
5,132,0.7,491.19,1.08,44.98,100.0,22
5,133,0.8417,445.0,1.02,42.39,100.0,21
5,134,0.0,518.67,1.3,47.69,100.0,20
5,135,0.7,491.19,1.08,44.62,100.0,19
5,136,0.84,449.44,1.02,42.19,100.0,18
5,137,0.84,445.0,1.02,42.34,100.0,17
5,138,0.0,518.67,1.3,47.63,100.0,16
5,139,0.84,445.0,1.03,42.36,100.0,15
5,140,0.84,449.44,1.02,42.3,100.0,14
5,141,0.0006,518.67,1.3,47.9,100.0,13
5,142,0.6205,462.54,0.94,37.0,84.93,12
5,143,0.8401,445.0,1.02,42.59,100.0,11
5,144,0.6212,462.54,0.94,37.18,84.93,10
5,145,0.25,489.05,1.26,45.77,100.0,9
5,146,0.8412,445.0,1.02,42.52,100.0,8
5,147,0.25,489.05,1.26,45.94,100.0,7
5,148,0.8406,445.0,1.03,42.62,100.0,6
5,149,0.7,491.19,1.07,44.84,100.0,5
5,150,0.84,449.44,1.02,42.29,100.0,4
5,151,0.25,489.05,1.26,45.95,100.0,3
5,152,0.2506,489.05,1.26,46.01,100.0,2
5,153,0.62,462.54,0.94,37.2,84.93,1
5,154,0.8408,445.0,1.02,42.67,100.0,0
6,1,0.7,491.19,1.08,44.26,100.0,174
6,2,0.842,445.0,1.02,42.02,100.0,173
6,3,0.62,462.54,0.94,36.52,84.93,172
6,4,0.622,462.54,0.94,36.6,84.93,171
6,5,0.8419,445.0,1.02,41.93,100.0,170
6,6,0.8416,445.0,1.02,41.99,100.0,169
6,7,0.2515,489.05,1.26,45.33,100.0,168
6,8,0.25,489.05,1.26,45.29,100.0,167
6,9,0.0,518.67,1.3,47.24,100.0,166
6,10,0.8409,449.44,1.02,41.59,100.0,165
6,11,0.0013,518.67,1.3,47.3,100.0,164
6,12,0.0004,518.67,1.3,47.32,100.0,163
6,13,0.001,518.67,1.3,47.29,100.0,162
6,14,0.7005,491.19,1.07,44.21,100.0,161
6,15,0.6207,462.54,0.94,36.55,84.93,160
6,16,0.84,449.44,1.02,41.72,100.0,159
6,17,0.84,449.44,1.02,41.69,100.0,158
6,18,0.6213,462.54,0.94,36.64,84.93,157
6,19,0.25,489.05,1.26,45.33,100.0,156
6,20,0.7,491.19,1.08,44.39,100.0,155
6,21,0.7016,491.19,1.08,44.15,100.0,154
6,22,0.2503,489.05,1.26,45.41,100.0,153
6,23,0.7,491.19,1.08,44.24,100.0,152
6,24,0.7003,491.19,1.08,44.33,100.0,151
6,25,0.251,489.05,1.26,45.4,100.0,150
6,26,0.25,489.05,1.26,45.12,100.0,149
6,27,0.7012,491.19,1.08,44.48,100.0,148
6,28,0.25,489.05,1.26,45.18,100.0,147
6,29,0.62,462.54,0.94,36.65,84.93,146
6,30,0.25,489.05,1.26,45.25,100.0,145
6,31,0.001,518.67,1.3,47.23,100.0,144
6,32,0.7,491.19,1.08,44.09,100.0,143
6,33,0.8415,449.44,1.02,41.68,100.0,142
6,34,0.8418,449.44,1.02,41.93,100.0,141
6,35,0.8403,445.0,1.02,42.0,100.0,140
6,36,0.7,491.19,1.08,44.07,100.0,139
6,37,0.7,491.19,1.08,44.33,100.0,138
6,38,0.8413,445.0,1.02,41.9,100.0,137
6,39,0.84,449.44,1.03,41.74,100.0,136
6,40,0.6216,462.54,0.94,36.79,84.93,135
6,41,0.25,489.05,1.26,45.39,100.0,134
6,42,0.62,462.54,0.94,36.62,84.93,133
