id,cycle,setting2,s1,s2,s10,s11,s14,s16,s19,RUL
2,204,0.84,449.44,556.09,1.02,42.22,8076.44,0.02,100.0,65
2,205,0.8414,445.0,550.1,1.02,42.45,8096.04,0.02,100.0,64
2,206,0.7,491.19,607.83,1.07,44.67,8076.06,0.02,100.0,63
2,207,0.25,489.05,605.5,1.26,45.52,8147.29,0.03,100.0,62
2,208,0.84,445.0,550.74,1.02,42.54,8102.92,0.02,100.0,61
2,209,0.62,462.54,537.2,0.94,36.92,7884.9,0.02,84.93,60
2,210,0.25,489.05,605.11,1.26,45.6,8141.26,0.03,100.0,59
2,211,0.84,449.44,555.87,1.02,42.22,8078.91,0.02,100.0,58
2,212,0.84,449.44,555.92,1.02,41.88,8077.03,0.02,100.0,57
2,213,0.8402,449.44,556.08,1.02,42.11,8078.53,0.02,100.0,56
2,214,0.7004,491.19,608.03,1.08,44.44,8078.0,0.03,100.0,55
2,215,0.0,518.67,643.37,1.3,47.82,8150.52,0.03,100.0,54
2,216,0.2505,489.05,605.13,1.26,45.79,8145.75,0.03,100.0,53
2,217,0.7016,491.19,607.79,1.08,44.82,8071.38,0.03,100.0,52
2,218,0.84,445.0,549.73,1.02,42.45,8103.7,0.02,100.0,51
2,219,0.0,518.67,643.09,1.3,47.91,8151.57,0.03,100.0,50
2,220,0.62,462.54,536.81,0.94,37.05,7887.9,0.02,84.93,49
2,221,0.62,462.54,536.63,0.94,36.93,7893.0,0.02,84.93,48
2,222,0.84,445.0,550.12,1.02,42.48,8105.42,0.02,100.0,47
2,223,0.2512,489.05,605.67,1.26,45.97,8144.69,0.03,100.0,46
2,224,0.84,445.0,549.85,1.02,42.44,8101.81,0.02,100.0,45
2,225,0.84,449.44,555.88,1.02,42.24,8081.95,0.02,100.0,44
2,226,0.0006,518.67,642.93,1.3,47.69,8150.13,0.03,100.0,43
2,227,0.25,489.05,605.4,1.26,45.81,8142.89,0.03,100.0,42
2,228,0.8413,449.44,556.15,1.02,42.21,8083.22,0.02,100.0,41
2,229,0.7,491.19,608.14,1.07,44.71,8073.73,0.03,100.0,40
2,230,0.8402,445.0,549.83,1.02,42.56,8102.13,0.02,100.0,39
2,231,0.8418,445.0,550.08,1.02,42.46,8103.77,0.02,100.0,38
2,232,0.84,445.0,550.49,1.02,42.19,8100.92,0.02,100.0,37
2,233,0.84,449.44,556.16,1.02,42.15,8085.57,0.02,100.0,36
2,234,0.25,489.05,605.63,1.26,45.79,8143.61,0.03,100.0,35
2,235,0.8419,449.44,556.68,1.02,42.29,8084.01,0.02,100.0,34
2,236,0.84,449.44,555.82,1.02,42.42,8087.77,0.02,100.0,33
2,237,0.84,445.0,550.78,1.02,42.51,8100.02,0.02,100.0,32
2,238,0.62,462.54,537.2,0.94,36.96,7888.58,0.02,84.93,31
2,239,0.8408,445.0,550.77,1.02,42.47,8105.0,0.02,100.0,30
2,240,0.8409,445.0,550.28,1.02,42.53,8099.81,0.02,100.0,29
2,241,0.7003,491.19,607.86,1.07,44.86,8076.21,0.02,100.0,28
2,242,0.84,445.0,550.29,1.02,42.53,8107.81,0.02,100.0,27
2,243,0.6207,462.54,537.04,0.94,37.0,7894.21,0.02,84.93,26
2,244,0.84,445.0,549.68,1.02,42.49,8098.94,0.02,100.0,25
2,245,0.7,491.19,608.26,1.07,44.79,8081.17,0.03,100.0,24
2,246,0.8403,449.44,556.41,1.02,42.37,8090.33,0.02,100.0,23
2,247,0.0002,518.67,643.47,1.3,48.04,8158.64,0.03,100.0,22
2,248,0.62,462.54,537.13,0.94,37.06,7898.88,0.02,84.93,21
2,249,0.251,489.05,605.87,1.26,46.16,8148.83,0.03,100.0,20
2,250,0.84,445.0,550.35,1.02,42.48,8102.14,0.02,100.0,19
2,251,0.8418,449.44,556.48,1.02,42.17,8087.84,0.02,100.0,18
2,252,0.7,491.19,608.77,1.07,44.8,8084.88,0.03,100.0,17
2,253,0.621,462.54,537.54,0.94,36.98,7891.8,0.02,84.93,16
2,254,0.8413,449.44,556.57,1.02,42.5,8085.77,0.02,100.0,15
2,255,0.6213,462.54,537.4,0.94,37.19,7888.73,0.02,84.93,14
2,256,0.7005,491.19,608.42,1.07,45.0,8081.73,0.03,100.0,13
2,257,0.25,489.05,605.1,1.26,46.0,8152.95,0.03,100.0,12
2,258,0.25,489.05,605.78,1.26,46.04,8151.45,0.03,100.0,11
2,259,0.84,445.0,550.04,1.02,42.64,8103.13,0.02,100.0,10
2,260,0.0008,518.67,643.87,1.3,47.84,8161.78,0.03,100.0,9
2,261,0.25,489.05,605.54,1.26,45.97,8159.11,0.03,100.0,8
2,262,0.0006,518.67,643.81,1.3,47.94,8159.44,0.03,100.0,7
2,263,0.84,445.0,550.57,1.02,42.73,8110.27,0.02,100.0,6
2,264,0.62,462.54,537.53,0.94,37.14,7895.42,0.02,84.93,5
2,265,0.2514,489.05,605.84,1.26,46.04,8156.23,0.03,100.0,4
2,266,0.0,518.67,643.56,1.3,48.2,8159.43,0.03,100.0,3
2,267,0.62,462.54,537.55,0.94,37.22,7896.86,0.02,84.93,2
2,268,0.6201,462.54,537.14,0.94,37.22,7899.04,0.02,84.93,1
2,269,0.8411,445.0,550.11,1.02,42.64,8110.26,0.02,100.0,0
3,1,0.62,462.54,536.12,0.94,36.54,7868.75,0.02,84.93,205
3,2,0.6203,462.54,536.57,0.94,36.83,7876.25,0.02,84.93,204
3,3,0.7,491.19,607.8,1.08,44.39,8064.46,0.02,100.0,203
3,4,0.25,489.05,604.12,1.26,45.23,8135.51,0.03,100.0,202
3,5,0.6205,462.54,536.88,0.94,36.53,7874.0,0.02,84.93,201
3,6,0.0,518.67,642.19,1.3,47.08,8142.92,0.03,100.0,200
3,7,0.7,491.19,607.68,1.08,44.21,8064.76,0.02,100.0,199
3,8,0.6207,462.54,536.59,0.94,36.63,7872.88,0.02,84.93,198
3,9,0.25,489.05,604.93,1.26,45.3,8130.56,0.03,100.0,197
3,10,0.84,445.0,549.46,1.02,41.95,8088.14,0.02,100.0,196
3,11,0.7,491.19,607.28,1.08,44.56,8070.22,0.02,100.0,195
3,12,0.0012,518.67,642.65,1.3,47.25,8138.38,0.03,100.0,194
3,13,0.7018,491.19,607.48,1.08,44.15,8060.47,0.02,100.0,193
3,14,0.8411,445.0,549.54,1.02,41.96,8086.43,0.02,100.0,192
3,15,0.84,445.0,549.46,1.02,41.93,8085.37,0.02,100.0,191
3,16,0.8404,445.0,549.21,1.02,41.93,8089.57,0.02,100.0,190
3,17,0.7007,491.19,607.17,1.07,44.13,8063.9,0.02,100.0,189
3,18,0.6208,462.54,536.94,0.94,36.78,7872.91,0.02,84.93,188
3,19,0.8408,449.44,555.29,1.02,41.74,8067.24,0.02,100.0,187
3,20,0.7,491.19,607.23,1.08,44.24,8067.91,0.02,100.0,186
3,21,0.6209,462.54,536.55,0.94,36.53,7875.19,0.02,84.93,185
3,22,0.84,445.0,549.74,1.02,42.09,8085.81,0.02,100.0,184
3,23,0.8412,445.0,549.18,1.02,41.85,8083.5,0.02,100.0,183
3,24,0.25,489.05,604.07,1.26,45.27,8135.0,0.03,100.0,182
3,25,0.84,449.44,555.33,1.02,41.97,8070.18,0.02,100.0,181
3,26,0.25,489.05,604.65,1.26,45.24,8130.79,0.03,100.0,180
3,27,0.62,462.54,536.12,0.94,36.77,7868.28,0.02,84.93,179
3,28,0.2511,489.05,604.61,1.26,44.97,8129.09,0.03,100.0,178
3,29,0.8417,445.0,549.13,1.02,41.84,8086.93,0.02,100.0,177
3,30,0.2511,489.05,604.26,1.26,45.42,8137.28,0.03,100.0,176
3,31,0.25,489.05,604.4,1.26,45.14,8134.26,0.03,100.0,175
3,32,0.8411,449.44,555.56,1.02,41.7,8071.0,0.02,100.0,174
3,33,0.62,462.54,536.83,0.94,36.33,7879.55,0.02,84.93,173
3,34,0.8408,445.0,549.26,1.02,41.8,8085.88,0.02,100.0,172
3,35,0.702,491.19,607.34,1.08,44.12,8065.48,0.02,100.0,171
3,36,0.2508,489.05,604.7,1.26,45.29,8131.47,0.03,100.0,170
3,37,0.84,445.0,549.66,1.02,41.96,8092.88,0.02,100.0,169
3,38,0.62,462.54,537.15,0.94,36.59,7873.31,0.02,84.93,168
3,39,0.25,489.05,604.34,1.26,45.4,8130.14,0.03,100.0,167
3,40,0.84,445.0,549.1,1.02,42.0,8082.26,0.02,100.0,166
3,41,0.6212,462.54,536.75,0.94,36.62,7872.39,0.02,84.93,165
3,42,0.8416,449.44,555.53,1.02,41.82,8075.0,0.02,100.0,164
3,43,0.8406,449.44,555.07,1.02,41.87,8065.26,0.02,100.0,163
3,44,0.2512,489.05,604.83,1.26,45.2,8133.58,0.03,100.0,162
3,45,0.25,489.05,604.81,1.26,45.32,8130.77,0.03,100.0,161
3,46,0.8405,445.0,549.63,1.02,41.9,8090.59,0.02,100.0,160
3,47,0.8412,449.44,554.97,1.02,41.8,8068.7,0.02,100.0,159
3,48,0.0,518.67,642.3,1.3,47.33,8143.37,0.03,100.0,158
3,49,0.7012,491.19,607.3,1.08,44.25,8069.49,0.02,100.0,157
3,50,0.2519,489.05,604.45,1.26,45.32,8134.41,0.03,100.0,156
3,51,0.8419,445.0,549.26,1.02,41.81,8084.42,0.02,100.0,155
3,52,0.8413,449.44,555.65,1.02,41.61,8072.06,0.02,100.0,154
3,53,0.25,489.05,604.39,1.26,45.19,8132.91,0.03,100.0,153
3,54,0.8418,449.44,555.62,1.02,41.81,8069.3,0.02,100.0,152
3,55,0.84,445.0,549.12,1.02,41.75,8082.63,0.02,100.0,151
3,56,0.25,489.05,604.79,1.26,45.19,8126.24,0.03,100.0,150
3,57,0.842,449.44,555.6,1.02,41.73,8068.07,0.02,100.0,149
3,58,0.7,491.19,607.53,1.08,44.15,8065.44,0.02,100.0,148
3,59,0.84,445.0,549.27,1.02,42.09,8085.8,0.02,100.0,147
3,60,0.2516,489.05,604.31,1.26,45.11,8135.83,0.03,100.0,146
3,61,0.7,491.19,606.94,1.08,44.34,8060.4,0.02,100.0,145
3,62,0.8408,445.0,549.7,1.02,41.96,8086.38,0.02,100.0,144
3,63,0.84,449.44,555.2,1.02,41.73,8070.9,0.02,100.0,143
3,64,0.0,518.67,642.59,1.3,47.18,8138.04,0.03,100.0,142
3,65,0.8402,445.0,549.03,1.02,41.84,8086.83,0.02,100.0,141
3,66,0.0011,518.67,642.07,1.3,47.28,8139.27,0.03,100.0,140
3,67,0.84,449.44,555.11,1.02,41.8,8070.18,0.02,100.0,139
3,68,0.84,445.0,548.97,1.02,41.93,8089.28,0.02,100.0,138
3,69,0.7,491.19,607.17,1.08,44.3,8064.87,0.02,100.0,137
3,70,0.6219,462.54,536.61,0.94,36.75,7874.73,0.02,84.93,136
3,71,0.84,445.0,549.82,1.02,41.91,8084.18,0.02,100.0,135
3,72,0.8401,449.44,555.18,1.02,41.86,8065.83,0.02,100.0,134
3,73,0.2511,489.05,604.4,1.26,45.28,8137.28,0.03,100.0,133
3,74,0.8409,445.0,549.85,1.02,42.18,8087.9,0.02,100.0,132
3,75,0.84,445.0,549.38,1.02,41.93,8089.85,0.02,100.0,131
3,76,0.2505,489.05,604.39,1.26,45.25,8131.02,0.03,100.0,130
3,77,0.0015,518.67,641.76,1.3,47.17,8134.09,0.03,100.0,129
3,78,0.7006,491.19,607.13,1.08,44.17,8067.55,0.02,100.0,128
3,79,0.8404,445.0,549.55,1.02,41.95,8088.32,0.02,100.0,127
3,80,0.84,445.0,549.68,1.02,41.89,8087.28,0.02,100.0,126
3,81,0.8412,449.44,555.44,1.02,41.85,8066.87,0.02,100.0,125
3,82,0.8414,445.0,549.33,1.02,41.89,8092.97,0.02,100.0,124
3,83,0.8418,445.0,548.9,1.02,41.98,8086.59,0.02,100.0,123
3,84,0.0002,518.67,642.12,1.3,47.45,8136.31,0.03,100.0,122
3,85,0.8408,449.44,555.3,1.02,41.83,8069.85,0.02,100.0,121
3,86,0.84,445.0,549.53,1.02,41.99,8078.03,0.02,100.0,120
3,87,0.84,449.44,555.87,1.02,41.7,8066.64,0.02,100.0,119
3,88,0.7,491.19,607.06,1.08,44.23,8064.21,0.02,100.0,118
3,89,0.8406,449.44,555.81,1.02,41.83,8069.8,0.02,100.0,117
3,90,0.841,445.0,549.58,1.02,42.02,8086.6,0.02,100.0,116
3,91,0.7019,491.19,607.02,1.08,44.34,8066.64,0.02,100.0,115
3,92,0.84,445.0,549.65,1.02,42.0,8086.39,0.02,100.0,114
3,93,0.0009,518.67,642.43,1.3,47.43,8141.98,0.03,100.0,113
3,94,0.7019,491.19,607.55,1.08,44.31,8063.47,0.02,100.0,112
3,95,0.84,445.0,549.41,1.02,42.04,8086.05,0.02,100.0,111
3,96,0.7,491.19,607.13,1.08,44.23,8065.99,0.02,100.0,110
3,97,0.25,489.05,605.2,1.26,45.18,8133.42,0.03,100.0,109
3,98,0.25,489.05,605.0,1.26,45.24,8131.04,0.03,100.0,108
3,99,0.2513,489.05,604.32,1.26,45.09,8136.69,0.03,100.0,107
3,100,0.8412,445.0,549.47,1.02,42.13,8085.82,0.02,100.0,106
3,101,0.25,489.05,604.73,1.26,45.27,8132.28,0.03,100.0,105
3,102,0.25,489.05,605.28,1.26,45.3,8129.46,0.03,100.0,104
3,103,0.62,462.54,536.45,0.94,36.81,7873.68,0.02,84.93,103
3,104,0.84,449.44,555.56,1.02,41.87,8064.15,0.02,100.0,102
3,105,0.842,445.0,550.07,1.02,42.04,8086.96,0.02,100.0,101
3,106,0.8418,449.44,555.3,1.02,41.69,8071.45,0.02,100.0,100
3,107,0.84,445.0,549.61,1.02,41.92,8090.36,0.02,100.0,99
3,108,0.84,445.0,549.89,1.02,42.09,8089.77,0.02,100.0,98
3,109,0.0,518.67,642.63,1.3,47.34,8142.29,0.03,100.0,97
3,110,0.0008,518.67,642.19,1.3,47.59,8140.61,0.03,100.0,96
3,111,0.6216,462.54,536.63,0.94,36.69,7877.26,0.02,84.93,95
3,112,0.25,489.05,604.27,1.26,45.3,8127.68,0.03,100.0,94
3,113,0.8401,449.44,555.68,1.02,41.65,8069.81,0.02,100.0,93
3,114,0.84,445.0,549.34,1.02,42.18,8089.72,0.02,100.0,92
3,115,0.0003,518.67,642.78,1.3,47.44,8143.45,0.03,100.0,91
3,116,0.7015,491.19,607.67,1.08,44.42,8065.65,0.02,100.0,90
3,117,0.8412,445.0,549.8,1.02,42.22,8086.52,0.02,100.0,89
3,118,0.841,445.0,550.03,1.02,41.99,8088.65,0.02,100.0,88
3,119,0.6217,462.54,536.21,0.94,36.63,7878.51,0.02,84.93,87
3,120,0.84,445.0,549.43,1.02,41.98,8086.41,0.02,100.0,86
3,121,0.84,449.44,555.53,1.02,41.87,8068.3,0.02,100.0,85
3,122,0.0,518.67,642.85,1.3,47.46,8144.19,0.03,100.0,84
3,123,0.8408,449.44,555.23,1.02,41.84,8068.46,0.02,100.0,83
3,124,0.84,449.44,556.37,1.03,41.92,8068.89,0.02,100.0,82
3,125,0.7,491.19,607.29,1.08,44.44,8068.25,0.02,100.0,81
3,126,0.84,449.44,555.57,1.02,42.07,8073.91,0.02,100.0,80
3,127,0.6215,462.54,536.99,0.94,36.78,7874.32,0.02,84.93,79
3,128,0.6215,462.54,537.12,0.94,36.78,7875.38,0.02,84.93,78
3,129,0.25,489.05,604.56,1.26,45.5,8134.71,0.03,100.0,77
3,130,0.7,491.19,607.61,1.08,44.39,8070.78,0.02,100.0,76
3,131,0.8409,449.44,555.98,1.02,41.96,8067.7,0.02,100.0,75
3,132,0.7005,491.19,607.26,1.08,44.36,8063.8,0.02,100.0,74
3,133,0.7008,491.19,607.18,1.08,44.46,8062.35,0.02,100.0,73
3,134,0.7011,491.19,607.61,1.07,44.35,8065.86,0.02,100.0,72
3,135,0.84,445.0,549.53,1.02,42.05,8085.55,0.02,100.0,71
3,136,0.8407,449.44,555.54,1.02,41.93,8069.31,0.02,100.0,70
3,137,0.25,489.05,604.59,1.26,45.29,8133.73,0.03,100.0,69
3,138,0.62,462.54,536.54,0.94,36.74,7873.7,0.02,84.93,68
3,139,0.84,445.0,549.89,1.02,42.2,8088.46,0.02,100.0,67
3,140,0.84,445.0,548.94,1.02,41.96,8093.23,0.02,100.0,66
3,141,0.7,491.19,607.55,1.08,44.38,8065.23,0.02,100.0,65
3,142,0.7017,491.19,608.35,1.08,44.25,8066.79,0.02,100.0,64
3,143,0.6215,462.54,536.99,0.94,36.69,7879.89,0.02,84.93,63
3,144,0.2519,489.05,604.93,1.26,45.45,8132.92,0.03,100.0,62
3,145,0.2504,489.05,605.01,1.26,45.35,8135.85,0.03,100.0,61
3,146,0.0,518.67,642.72,1.3,47.66,8136.32,0.03,100.0,60
3,147,0.84,445.0,549.26,1.02,41.98,8084.28,0.02,100.0,59
3,148,0.62,462.54,536.73,0.94,36.85,7873.77,0.02,84.93,58
3,149,0.7,491.19,607.52,1.08,44.47,8064.19,0.02,100.0,57
3,150,0.0,518.67,642.96,1.3,47.78,8141.55,0.03,100.0,56
3,151,0.8406,445.0,549.83,1.02,42.24,8087.92,0.02,100.0,55
3,152,0.62,462.54,537.03,0.94,36.75,7876.38,0.02,84.93,54
3,153,0.7019,491.19,607.88,1.08,44.35,8064.67,0.02,100.0,53
3,154,0.0002,518.67,642.53,1.3,47.67,8142.68,0.03,100.0,52
3,155,0.62,462.54,537.02,0.94,36.87,7877.2,0.02,84.93,51
3,156,0.622,462.54,537.19,0.94,36.89,7880.89,0.02,84.93,50
3,157,0.8416,449.44,555.61,1.02,41.99,8069.71,0.02,100.0,49
3,158,0.84,445.0,550.29,1.02,42.21,8084.91,0.02,100.0,48
3,159,0.84,449.44,555.42,1.02,42.07,8071.3,0.02,100.0,47
3,160,0.0,518.67,642.54,1.3,47.71,8140.69,0.03,100.0,46
3,161,0.0,518.67,642.94,1.3,47.68,8139.39,0.03,100.0,45
3,162,0.84,445.0,550.19,1.02,42.33,8092.41,0.02,100.0,44
3,163,0.8403,449.44,556.29,1.02,41.84,8075.25,0.02,100.0,43
3,164,0.6212,462.54,536.52,0.94,36.95,7882.16,0.02,84.93,42
3,165,0.84,445.0,549.76,1.02,42.19,8091.53,0.02,100.0,41
3,166,0.2518,489.05,605.66,1.26,45.6,8129.87,0.03,100.0,40
3,167,0.8405,445.0,549.34,1.02,42.29,8091.62,0.02,100.0,39
3,168,0.7,491.19,608.35,1.08,44.5,8060.64,0.02,100.0,38
3,169,0.84,449.44,556.02,1.02,42.41,8074.84,0.02,100.0,37
3,170,0.6201,462.54,537.2,0.94,36.93,7879.44,0.02,84.93,36
3,171,0.0002,518.67,642.82,1.3,47.68,8145.24,0.03,100.0,35
3,172,0.84,449.44,556.24,1.02,42.24,8070.46,0.02,100.0,34
3,173,0.84,445.0,550.49,1.02,42.22,8084.85,0.02,100.0,33
3,174,0.0,518.67,643.49,1.3,47.69,8140.47,0.03,100.0,32
3,175,0.62,462.54,537.22,0.94,36.84,7878.32,0.02,84.93,31
3,176,0.84,445.0,549.97,1.02,42.24,8090.3,0.02,100.0,30
3,177,0.84,449.44,556.11,1.02,41.93,8073.23,0.02,100.0,29
3,178,0.84,449.44,556.42,1.02,42.25,8069.9,0.02,100.0,28
3,179,0.6208,462.54,537.33,0.94,36.98,7875.97,0.02,84.93,27
3,180,0.0013,518.67,642.68,1.3,47.87,8139.86,0.03,100.0,26
3,181,0.8403,445.0,549.47,1.02,42.24,8092.57,0.02,100.0,25
3,182,0.0,518.67,643.16,1.3,47.8,8136.45,0.03,100.0,24
3,183,0.7,491.19,607.75,1.07,44.7,8063.32,0.03,100.0,23
3,184,0.7008,491.19,608.11,1.08,44.6,8060.44,0.03,100.0,22
3,185,0.7,491.19,607.61,1.07,44.62,8057.6,0.03,100.0,21
3,186,0.2506,489.05,605.32,1.26,45.88,8134.58,0.03,100.0,20
3,187,0.8419,449.44,556.17,1.02,42.34,8070.36,0.02,100.0,19
3,188,0.84,449.44,556.36,1.02,42.0,8072.32,0.02,100.0,18
3,189,0.8403,449.44,556.28,1.02,42.21,8070.34,0.02,100.0,17
3,190,0.7005,491.19,607.79,1.08,44.93,8065.75,0.02,100.0,16
3,191,0.7013,491.19,608.04,1.08,44.81,8058.56,0.03,100.0,15
3,192,0.7,491.19,608.25,1.07,45.07,8064.42,0.03,100.0,14
3,193,0.2512,489.05,605.16,1.26,45.81,8133.36,0.03,100.0,13
3,194,0.7,491.19,607.92,1.07,44.94,8064.92,0.03,100.0,12
3,195,0.62,462.54,537.29,0.94,37.21,7871.36,0.02,84.93,11
3,196,0.7,491.19,608.07,1.07,44.96,8066.88,0.03,100.0,10
3,197,0.8418,449.44,556.43,1.02,42.36,8070.05,0.02,100.0,9
3,198,0.0012,518.67,643.4,1.3,48.23,8138.26,0.03,100.0,8
3,199,0.0,518.67,643.65,1.3,48.11,8136.92,0.03,100.0,7
3,200,0.84,445.0,549.85,1.02,42.7,8086.04,0.02,100.0,6
3,201,0.2516,489.05,605.78,1.26,46.12,8130.84,0.03,100.0,5
3,202,0.84,449.44,556.32,1.02,42.43,8067.96,0.02,100.0,4
3,203,0.6202,462.54,537.44,0.94,37.02,7883.12,0.02,84.93,3
3,204,0.0,518.67,644.04,1.3,47.92,8137.82,0.03,100.0,2
3,205,0.7,491.19,607.8,1.07,44.91,8057.1,0.03,100.0,1
3,206,0.84,445.0,550.8,1.02,42.85,8082.25,0.02,100.0,0
4,1,0.8413,445.0,548.85,1.02,42.02,8085.64,0.02,100.0,234
4,2,0.0011,518.67,642.63,1.3,47.25,8133.76,0.03,100.0,233
4,3,0.7,491.19,606.96,1.08,44.32,8070.56,0.02,100.0,232
4,4,0.84,445.0,549.28,1.02,41.95,8086.42,0.02,100.0,231
4,5,0.84,445.0,549.36,1.02,42.09,8086.8,0.02,100.0,230
4,6,0.701,491.19,607.01,1.08,44.43,8065.29,0.02,100.0,229
4,7,0.0008,518.67,642.07,1.3,47.47,8142.98,0.03,100.0,228
4,8,0.84,445.0,549.65,1.02,42.03,8084.3,0.02,100.0,227
4,9,0.0001,518.67,642.31,1.3,47.44,8141.84,0.03,100.0,226
4,10,0.0,518.67,642.59,1.3,47.37,8137.74,0.03,100.0,225
4,11,0.7,491.19,607.05,1.08,44.46,8058.71,0.02,100.0,224
4,12,0.84,445.0,549.4,1.02,41.99,8085.91,0.02,100.0,223
4,13,0.84,445.0,549.18,1.02,41.9,8087.7,0.02,100.0,222
4,14,0.84,445.0,549.92,1.02,42.02,8082.68,0.02,100.0,221
4,15,0.84,445.0,549.56,1.02,42.02,8087.1,0.02,100.0,220
4,16,0.25,489.05,604.92,1.26,45.37,8133.84,0.03,100.0,219
4,17,0.8415,445.0,549.13,1.02,42.14,8086.62,0.02,100.0,218
4,18,0.8415,445.0,548.97,1.02,41.88,8087.88,0.02,100.0,217
4,19,0.8402,445.0,549.37,1.02,42.05,8087.03,0.02,100.0,216
4,20,0.84,445.0,549.38,1.02,42.06,8083.7,0.02,100.0,215
4,21,0.62,462.54,537.0,0.94,36.89,7873.18,0.02,84.93,214
4,22,0.25,489.05,604.78,1.26,45.42,8133.32,0.03,100.0,213
4,23,0.25,489.05,605.08,1.26,45.35,8132.82,0.03,100.0,212
4,24,0.0002,518.67,642.06,1.3,47.43,8140.22,0.03,100.0,211
4,25,0.7,491.19,607.57,1.08,44.42,8063.86,0.02,100.0,210
4,26,0.7019,491.19,606.77,1.08,44.29,8061.07,0.02,100.0,209
4,27,0.0006,518.67,642.61,1.3,47.76,8138.71,0.03,100.0,208
4,28,0.7,491.19,607.01,1.08,44.24,8063.76,0.02,100.0,207
4,29,0.8401,445.0,549.5,1.02,42.06,8088.94,0.02,100.0,206
4,30,0.84,449.44,555.72,1.02,41.93,8072.63,0.02,100.0,205
4,31,0.25,489.05,604.45,1.26,45.31,8133.23,0.03,100.0,204
4,32,0.84,449.44,554.92,1.02,41.88,8068.65,0.02,100.0,203
4,33,0.62,462.54,537.01,0.94,36.54,7874.66,0.02,84.93,202
4,34,0.0,518.67,642.71,1.3,47.42,8139.78,0.03,100.0,201
4,35,0.2517,489.05,604.15,1.26,45.34,8126.26,0.03,100.0,200
4,36,0.8408,449.44,555.6,1.02,41.83,8067.25,0.02,100.0,199
4,37,0.84,445.0,550.02,1.02,42.05,8085.3,0.02,100.0,198
4,38,0.0,518.67,642.68,1.3,47.31,8142.52,0.03,100.0,197
4,39,0.0007,518.67,642.52,1.3,47.39,8131.35,0.03,100.0,196
4,40,0.25,489.05,605.4,1.26,45.5,8139.09,0.03,100.0,195
4,41,0.8403,449.44,555.94,1.02,41.73,8066.77,0.02,100.0,194
4,42,0.7,491.19,607.25,1.08,44.44,8063.61,0.02,100.0,193
4,43,0.62,462.54,537.15,0.94,36.68,7870.69,0.02,84.93,192
4,44,0.7019,491.19,606.92,1.08,44.31,8065.52,0.02,100.0,191
4,45,0.7,491.19,607.32,1.08,44.33,8062.01,0.02,100.0,190
4,46,0.8413,445.0,549.47,1.02,41.98,8083.06,0.02,100.0,189
4,47,0.0,518.67,642.27,1.3,47.31,8140.83,0.03,100.0,188
4,48,0.84,445.0,549.53,1.02,42.23,8089.43,0.02,100.0,187
4,49,0.0014,518.67,642.33,1.3,47.5,8139.91,0.03,100.0,186
4,50,0.84,445.0,549.76,1.02,42.01,8087.02,0.02,100.0,185
4,51,0.84,449.44,555.32,1.02,41.92,8065.41,0.02,100.0,184
4,52,0.8407,445.0,549.94,1.02,42.16,8087.48,0.02,100.0,183
4,53,0.7,491.19,607.19,1.08,44.35,8063.23,0.02,100.0,182
4,54,0.6219,462.54,536.54,0.94,36.62,7872.89,0.02,84.93,181
4,55,0.62,462.54,536.43,0.94,36.63,7878.44,0.02,84.93,180
4,56,0.25,489.05,604.57,1.26,45.47,8135.45,0.03,100.0,179
4,57,0.84,449.44,555.57,1.02,41.85,8068.8,0.02,100.0,178
4,58,0.8401,449.44,555.69,1.02,42.0,8077.25,0.02,100.0,177
4,59,0.7,491.19,607.06,1.07,44.36,8072.13,0.02,100.0,176
4,60,0.7,491.19,607.39,1.08,44.46,8055.27,0.02,100.0,175
4,61,0.0015,518.67,642.52,1.3,47.38,8138.71,0.03,100.0,174
4,62,0.62,462.54,537.04,0.94,36.63,7876.42,0.02,84.93,173
4,63,0.84,445.0,549.66,1.02,42.17,8088.18,0.02,100.0,172
4,64,0.0,518.67,642.66,1.3,47.65,8138.95,0.03,100.0,171
4,65,0.25,489.05,604.7,1.26,45.32,8134.67,0.03,100.0,170
4,66,0.7,491.19,607.49,1.08,44.26,8062.15,0.02,100.0,169
4,67,0.84,449.44,555.84,1.02,41.77,8072.89,0.02,100.0,168
4,68,0.84,445.0,550.21,1.02,41.97,8084.23,0.02,100.0,167
4,69,0.2515,489.05,604.41,1.26,45.27,8132.29,0.03,100.0,166
4,70,0.84,445.0,549.56,1.02,42.09,8086.51,0.02,100.0,165
4,71,0.84,449.44,555.67,1.02,41.56,8072.01,0.02,100.0,164
4,72,0.2508,489.05,604.5,1.26,45.27,8136.74,0.03,100.0,163
4,73,0.2512,489.05,604.55,1.26,45.57,8142.39,0.03,100.0,162
4,74,0.0,518.67,642.48,1.3,47.58,8139.49,0.03,100.0,161
4,75,0.62,462.54,536.08,0.94,36.62,7874.07,0.02,84.93,160
4,76,0.62,462.54,537.12,0.94,36.79,7876.9,0.02,84.93,159
4,77,0.7002,491.19,607.84,1.08,44.08,8061.27,0.02,100.0,158
4,78,0.84,445.0,549.94,1.02,42.1,8089.28,0.02,100.0,157
4,79,0.8405,445.0,549.91,1.02,42.04,8094.38,0.02,100.0,156
4,80,0.7001,491.19,607.6,1.08,44.35,8065.28,0.02,100.0,155
4,81,0.6214,462.54,537.01,0.94,36.61,7874.18,0.02,84.93,154
4,82,0.7,491.19,607.73,1.08,44.4,8063.86,0.02,100.0,153
